"YEAR","WEEK","CATEGORY","BRAND","SKU_NAME","COGS_PER_PIECE"
"3","1","Books","Prometheus Publishing","The Godfather","16"
"3","2","Books","Baccus, Apollo & Rosenkatz","To Kill a Mockingbird","18"
"3","4","Appliances","Savvy Machines","radiator","100"
"3","4","Appliances","Kolben, Daněk","oven","50"
"3","5","Books","Prometheus Publishing","Norwegian Wood","14.25"
"3","6","Books","Baccus, Apollo & Rosenkatz","The Bridges of Madison County","9.6"
"3","7","Books","Baccus, Apollo & Rosenkatz","Twilight","18"
"3","8","Books","Baccus, Apollo & Rosenkatz","The Dukan Diet","18"
"3","10","Appliances","Kolben, Daněk","slow cooker","99"
"3","11","Books","Prometheus Publishing","Problems in China's Socialist Economy","18"
"3","13","Books","Baccus, Apollo & Rosenkatz","The Vampire Chronicles","20"
"3","13","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
"3","15","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"3","15","Appliances","Savvy Machines","barbecue","99"
"3","17","Books","Prometheus Publishing","The Wind in the Willows","9.6"
"3","17","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"3","18","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"3","19","Books","Prometheus Publishing","Little Critter","14.25"
"3","19","Books","Baccus, Apollo & Rosenkatz","Your Erroneous Zones","22.5"
"3","19","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"3","20","Books","Prometheus Publishing","Animal Farm","24"
"3","21","Appliances","Kolben, Daněk","pressure fryer","60"
"3","22","Appliances","Kolben, Daněk","oven","50"
"3","24","Books","Prometheus Publishing","Harry Potter and the Prisoner of Azkaban","9.6"
"3","24","Appliances","Kolben, Daněk","kettle","200"
"3","25","Appliances","Savvy Machines","corn roaster","48"
"3","21","Books","Prometheus Publishing","No Longer Human","18"
"3","29","Appliances","Kolben, Daněk","slow cooker","99"
"3","14","Books","Prometheus Publishing","Me Before You","9.6"
"3","30","Appliances","Savvy Machines","panini sandwich grill","100"
"3","30","Appliances","Kolben, Daněk","dehumidifier","200"
"3","31","Books","Prometheus Publishing","She: A History of Adventure","36"
"3","31","Books","Prometheus Publishing","Jaws","16"
"3","27","Books","Baccus, Apollo & Rosenkatz","Twilight","18"
"3","31","Appliances","Kolben, Daněk","pressure fryer","60"
"3","31","Appliances","Kolben, Daněk","slow cooker","99"
"3","32","Books","Prometheus Publishing","The Shack","11.4"
"3","32","Books","Prometheus Publishing","What to Expect When You're Expecting","32"
"3","32","Books","Prometheus Publishing","Totto-chan, the Little Girl at the Window","18"
"3","32","Books","Prometheus Publishing","The Front Runner","16"
"3","32","Books","Prometheus Publishing","Harry Potter","9.6"
"3","32","Books","Prometheus Publishing","The Hunger Games","36"
"3","32","Books","Prometheus Publishing","Jack Reacher","18"
"3","32","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"3","32","Books","Baccus, Apollo & Rosenkatz","Mockingjay","23.75"
"3","33","Books","Baccus, Apollo & Rosenkatz","Goodnight Moon","20"
"3","33","Appliances","Kolben, Daněk","dehumidifier","200"
"3","33","Appliances","Kolben, Daněk","home server","102"
"3","34","Books","Prometheus Publishing","The Catcher in the Rye","14.25"
"3","34","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"3","34","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"3","34","Books","Baccus, Apollo & Rosenkatz","San-Antonio","12"
"3","35","Books","Prometheus Publishing","How to Win Friends and Influence People","18"
"3","35","Books","Prometheus Publishing","The Front Runner","16"
"3","35","Books","Baccus, Apollo & Rosenkatz","Musashi","11.4"
"3","36","Books","Prometheus Publishing","Things Fall Apart","23.75"
"3","36","Books","Prometheus Publishing","Where the Wild Things Are","32"
"3","36","Books","Prometheus Publishing","The Pillars of the Earth","18"
"3","2","Appliances","Savvy Machines","dishwasher","48"
"3","9","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"3","14","Books","Prometheus Publishing","How to Win Friends and Influence People","18"
"3","24","Books","Prometheus Publishing","The Outsiders","19"
"3","25","Books","Baccus, Apollo & Rosenkatz","Geronimo Stilton","24"
"2","20","Books","Venus and Sons","The Hitchhiker's Guide to the Galaxy","20"
"2","46","Books","Prometheus Publishing","War and Peace","14.25"
"3","34","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"3","34","Appliances","Savvy Machines","fan heater","50"
"3","36","Appliances","Kolben, Daněk","clothes dryer","61.2"
"3","37","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"3","37","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"3","37","Books","Prometheus Publishing","Totto-chan, the Little Girl at the Window","18"
"3","37","Books","Prometheus Publishing","Jack Reacher","18"
"3","37","Books","Baccus, Apollo & Rosenkatz","Heidi's Years of Learning and Travel","23.75"
"3","37","Books","Baccus, Apollo & Rosenkatz","The Hunger Games","19"
"3","37","Books","Baccus, Apollo & Rosenkatz","Wolf Totem","11.4"
"3","37","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"3","37","Appliances","Kolben, Daněk","dehumidifier","200"
"3","38","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"3","38","Books","Prometheus Publishing","Frank Merriwell","36"
"3","28","Books","Prometheus Publishing","The Lost Symbol","19"
"3","28","Books","Prometheus Publishing","Tuesdays with Morrie","16"
"3","38","Books","Baccus, Apollo & Rosenkatz","The Hite Report","9.6"
"3","38","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"3","38","Books","Baccus, Apollo & Rosenkatz","Who Moved My Cheese?","16"
"3","38","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"3","38","Books","Baccus, Apollo & Rosenkatz","Wolf Totem","11.4"
"3","38","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"3","38","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"3","38","Books","Baccus, Apollo & Rosenkatz","Twilight","18"
"3","38","Appliances","Savvy Machines","clothes iron","500"
"3","38","Appliances","Kolben, Daněk","home server","102"
"3","38","Appliances","Kolben, Daněk","refrigerator","69.3"
"3","39","Books","Prometheus Publishing","Where the Wild Things Are","32"
"3","39","Books","Prometheus Publishing","Problems in China's Socialist Economy","18"
"3","39","Books","Prometheus Publishing","The Front Runner","16"
"3","39","Books","Prometheus Publishing","Dirk Pitt","32"
"3","39","Appliances","Savvy Machines","kimchi refrigerator","500"
"3","39","Appliances","Kolben, Daněk","convection heater","48"
"3","39","Appliances","Kolben, Daněk","convection oven","100"
"3","40","Books","Prometheus Publishing","Lolita","27"
"3","40","Books","Baccus, Apollo & Rosenkatz","Mockingjay","23.75"
"3","40","Books","Baccus, Apollo & Rosenkatz","Goodnight Moon","20"
"3","40","Books","Baccus, Apollo & Rosenkatz","The Exorcist","24"
"3","40","Books","Baccus, Apollo & Rosenkatz","The Chronicles of Narnia","16"
"3","40","Books","Baccus, Apollo & Rosenkatz","Mr. Men","14.25"
"3","40","Appliances","Savvy Machines","boiler","490"
"3","41","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"3","41","Books","Prometheus Publishing","The Outsiders","19"
"3","41","Books","Prometheus Publishing","Me Before You","9.6"
"3","41","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"3","41","Appliances","Kolben, Daněk","clothes dryer","61.2"
"3","41","Appliances","Kolben, Daněk","dehumidifier","200"
"3","41","Appliances","Kolben, Daněk","pressure fryer","60"
"3","42","Books","Prometheus Publishing","The Girl with the Dragon Tattoo","27"
"3","42","Books","Prometheus Publishing","The Wind in the Willows","9.6"
"3","42","Books","Prometheus Publishing","Jaws","16"
"3","42","Books","Prometheus Publishing","The Prophet","10.8"
"3","42","Books","Prometheus Publishing","Robert Langdon","22.5"
"3","42","Books","Prometheus Publishing","Frank Merriwell","36"
"3","42","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","42","Appliances","Savvy Machines","panini sandwich grill","100"
"3","42","Appliances","Kolben, Daněk","pressure fryer","60"
"3","29","Books","Baccus, Apollo & Rosenkatz","The Baby-sitters Club","18"
"3","43","Books","Prometheus Publishing","A Wrinkle in Time","18"
"3","43","Books","Prometheus Publishing","Harry Potter","9.6"
"3","43","Books","Prometheus Publishing","Jack Reacher","18"
"3","43","Books","Baccus, Apollo & Rosenkatz","To Kill a Mockingbird","18"
"3","43","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"3","43","Books","Baccus, Apollo & Rosenkatz","The Baby-sitters Club","18"
"3","44","Books","Prometheus Publishing","Kane and Abel","18"
"3","44","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"3","44","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"3","44","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"3","44","Appliances","Savvy Machines","electric cooker","60"
"3","45","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"3","45","Books","Baccus, Apollo & Rosenkatz","What Color is Your Parachute?","12"
"3","45","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"3","45","Books","Baccus, Apollo & Rosenkatz","The Baby-sitters Club","18"
"3","45","Appliances","Savvy Machines","barbecue","99"
"3","45","Appliances","Savvy Machines","energy regulator","70"
"3","45","Appliances","Kolben, Daněk","clothes dryer","61.2"
"3","46","Books","Prometheus Publishing","You Can Heal Your Life","20"
"3","46","Books","Prometheus Publishing","Peyton Place","22.5"
"3","46","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"3","46","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"3","46","Books","Baccus, Apollo & Rosenkatz","The Bridges of Madison County","9.6"
"3","46","Books","Baccus, Apollo & Rosenkatz","The Girl on the Train","18"
"3","46","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"3","46","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"3","46","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
"3","46","Appliances","Savvy Machines","boiler","490"
"3","46","Books","Prometheus Publishing","The Happy Hooker: My Own Story","20"
"3","47","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"3","47","Books","Prometheus Publishing","The Lost Symbol","19"
"3","47","Books","Prometheus Publishing","The Hunger Games","36"
"3","48","Books","Baccus, Apollo & Rosenkatz","The Magic School Bus","20"
"3","49","Books","Baccus, Apollo & Rosenkatz","Vardi Wala Gunda","20"
"3","49","Books","Baccus, Apollo & Rosenkatz","All Quiet on the Western Front","24"
"3","49","Books","Baccus, Apollo & Rosenkatz","Wolf Totem","11.4"
"3","49","Books","Baccus, Apollo & Rosenkatz","The Grapes of Wrath","13.5"
"3","49","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"3","49","Appliances","Savvy Machines","corn roaster","48"
"3","49","Appliances","Savvy Machines","electric cooker","60"
"3","49","Appliances","Kolben, Daněk","convection heater","48"
"3","49","Appliances","Kolben, Daněk","refrigerator","69.3"
"3","50","Books","Prometheus Publishing","Norwegian Wood","14.25"
"3","50","Books","Prometheus Publishing","The Giver","19"
"3","50","Books","Prometheus Publishing","Harry Potter","9.6"
"3","50","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"3","50","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
"3","51","Books","Prometheus Publishing","She: A History of Adventure","36"
"3","51","Books","Prometheus Publishing","Totto-chan, the Little Girl at the Window","18"
"3","52","Books","Prometheus Publishing","Harry Potter and the Prisoner of Azkaban","9.6"
"3","52","Books","Prometheus Publishing","Lolita","27"
"3","52","Books","Prometheus Publishing","Jaws","16"
"3","52","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"3","52","Books","Prometheus Publishing","The Outsiders","19"
"3","52","Books","Prometheus Publishing","Norwegian Wood","14.25"
"3","52","Books","Prometheus Publishing","Robert Langdon","22.5"
"3","52","Books","Baccus, Apollo & Rosenkatz","Vardi Wala Gunda","20"
"3","52","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"3","52","Books","Baccus, Apollo & Rosenkatz","What Color is Your Parachute?","12"
"3","52","Books","Baccus, Apollo & Rosenkatz","The Chronicles of Narnia","16"
"3","52","Appliances","Savvy Machines","beehive oven","50"
"3","52","Appliances","Savvy Machines","radiator","100"
"3","52","Appliances","Kolben, Daněk","hot plate","505"
"3","52","Appliances","Kolben, Daněk","kettle","200"
"4","1","Books","Prometheus Publishing","The Young Guard","11.4"
"4","1","Books","Prometheus Publishing","Knowledge-value Revolution","22.5"
"4","1","Books","Prometheus Publishing","Jack Reacher","18"
"4","1","Books","Baccus, Apollo & Rosenkatz","Night","9.6"
"4","1","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"4","2","Books","Prometheus Publishing","The Girl with the Dragon Tattoo","27"
"4","2","Books","Prometheus Publishing","Virgin Soil Upturned","20"
"4","2","Books","Prometheus Publishing","A Wrinkle in Time","18"
"4","2","Books","Prometheus Publishing","Robert Langdon","22.5"
"4","2","Books","Baccus, Apollo & Rosenkatz","The Thorn Birds","10.8"
"4","2","Books","Baccus, Apollo & Rosenkatz","The Hunger Games","19"
"4","2","Books","Baccus, Apollo & Rosenkatz","Geronimo Stilton","24"
"4","2","Books","Baccus, Apollo & Rosenkatz","Musashi","11.4"
"4","2","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"4","2","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
"4","2","Appliances","Kolben, Daněk","internet refrigerator","196"
"4","3","Books","Prometheus Publishing","Tuesdays with Morrie","16"
"4","3","Books","Baccus, Apollo & Rosenkatz","Anne of Green Gables","22.5"
"4","3","Books","Baccus, Apollo & Rosenkatz","Valley of the Dolls","22.5"
"4","3","Books","Baccus, Apollo & Rosenkatz","The Bermuda Triangle","36"
"4","3","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"4","3","Books","Baccus, Apollo & Rosenkatz","Shōgun","20"
"4","3","Books","Baccus, Apollo & Rosenkatz","Diary of a Wimpy Kid","19"
"4","3","Books","Baccus, Apollo & Rosenkatz","Peter Rabbit","22.5"
"4","3","Books","Baccus, Apollo & Rosenkatz","Mr. Men","14.25"
"4","3","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"4","3","Appliances","Savvy Machines","fan heater","50"
"4","3","Appliances","Kolben, Daněk","micathermic heater","495"
"4","4","Books","Prometheus Publishing","The Great Gatsby","36"
"4","4","Books","Prometheus Publishing","Diana: Her True Story","11.4"
"4","4","Books","Prometheus Publishing","Nancy Drew","22.5"
"4","4","Books","Prometheus Publishing","Men Are from Mars, Women Are from Venus","38"
"4","5","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"4","5","Books","Prometheus Publishing","Kane and Abel","18"
"4","5","Books","Prometheus Publishing","What to Expect When You're Expecting","32"
"4","5","Books","Prometheus Publishing","Charlie and the Chocolate Factory","24"
"4","5","Books","Prometheus Publishing","Harry Potter","9.6"
"4","5","Appliances","Savvy Machines","beehive oven","50"
"4","5","Appliances","Kolben, Daněk","fire pot","480"
"4","6","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"4","6","Books","Prometheus Publishing","The Girl with the Dragon Tattoo","27"
"4","6","Books","Prometheus Publishing","The Young Guard","11.4"
"4","6","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"4","6","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"4","6","Books","Baccus, Apollo & Rosenkatz","Anne of Green Gables","22.5"
"4","6","Books","Baccus, Apollo & Rosenkatz","Divine Comedy","32"
"4","6","Books","Baccus, Apollo & Rosenkatz","Clifford the Big Red Dog","24"
